recno,raj2000,dej2000,vmag,e_vmag,bmag,e_bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
16935478,16.462467,11.753652,9.516,0.0,10.093,0.072,10.203,0.259,9.374,0.0,9.243,0.0,K2-222,16.46227644296,11.75342764592,10.0427,55.441,67.22,1.48,2.91787572273094E-04
17808176,16.654827,19.226173,13.124,0.0,14.63,0.014,,,12.637,0.0,,,TOI-1468,16.65406429829,19.225878717610000,40.4516,-42.067,-222.79,0.0,7.77970140041058E-04
17808176,16.654827,19.226173,13.124,0.0,14.63,0.014,,,12.637,0.0,,,TOI-1468,16.65406429829,19.225878717610000,40.4516,-42.067,-222.79,0.0,7.77970140041058E-04
17808177,16.655256,19.226196,13.24,0.0,14.425,0.011,13.873,0.0,,,,,TOI-1468,16.65406429829,19.225878717610000,40.4516,-42.067,-222.79,0.0,0.0011691132498851100
17808177,16.655256,19.226196,13.24,0.0,14.425,0.011,13.873,0.0,,,,,TOI-1468,16.65406429829,19.225878717610000,40.4516,-42.067,-222.79,0.0,0.0011691132498851100
16931774,16.65499,10.189771,12.634,0.109,13.327,0.028,12.906,0.023,12.445,0.21,11.994,0.342,K2-221,16.654980023030000,10.189681108330000,3.2109,11.112,13.32,7.5689,9.04264176619156E-05
16916536,16.761542,6.588833,13.936,0.055,14.819,0.04,14.364,0.04,13.66,0.045,13.538,0.06,EPIC 220492298,16.761437380878700,6.588827724994720,1.6334,14.573,-6.905,-19.13,1.04061911719418E-04
36397726,16.778585,-75.199008,12.369,0.01,13.057,0.016,12.649,0.006,12.205,0.008,12.042,0.018,TOI-169,16.778346173740000,-75.19887686329,2.4398,20.293,-15.865,43.4,1.44634815025051E-04
16794663,17.382543,-0.517729,13.01,0.022,13.643,0.018,13.312,0.058,12.841,0.027,12.82,0.159,K2-204,17.38252221810130,-0.5176224560452780,1.8101,-3.598,-30.522,-51.458,1.0855167593241E-04
2078406,17.474778,25.681679,10.295,0.053,10.883,0.022,10.636,0.071,10.169,0.063,11.542,0.927,WASP-187,17.47485652159,25.681695978270000,2.778,-24.387,-10.819,-20.0,7.27731400809016E-05
16824674,17.64122,1.578381,11.604,0.161,12.522,0.051,12.123,0.072,11.385,0.152,11.241,0.123,K2-210,17.64096410307,1.57827673427,5.612,70.876,31.801,0.09,2.76233420421501E-04
37246745,18.048457,-56.925409,11.074,0.026,11.618,0.023,11.288,0.027,10.947,0.015,10.858,0.005,TOI-4406,18.04824385893,-56.92546946678000,3.8182,34.558,19.041,24.7,1.31095327246622E-04
16916808,18.300011,7.013064,13.141,0.053,13.849,0.057,13.471,0.064,12.942,0.05,12.83,0.052,K2-386,18.300032149092900,7.013067812756390,2.3409,-8.24,-8.725,-19.4929,2.13343248943742E-05
16922789,18.344387,8.987432,15.829,0.0,17.353,0.0,16.615,0.047,15.293,0.039,14.058,0.078,K2-150,18.344189142940000,8.98754327722,9.7104,46.263,-25.65,4.8617,2.24888128758318E-04
16826771,18.423913,3.097041,13.1,0.009,14.401,0.014,13.776,0.018,12.556,0.027,12.049,0.055,K2-212,18.42340023758,3.09693817457,9.3064,162.638,31.373,-6.84,5.22236469312518E-04
16889359,18.470089,6.123898,12.986,0.014,13.721,0.017,13.331,0.017,12.79,0.01,12.569,0.067,K2-215,18.470107213690000,6.12391183852,2.4719,-6.403,-10.955,14.7092,2.27918368086948E-05
17823889,18.995271,21.616921,10.743,0.035,11.245,0.017,10.954,0.025,10.632,0.029,10.543,0.025,WASP-186,18.99521145459,21.616946022,3.5265,21.76,-9.197,-5.94,6.07498706616432E-05
16344994,19.076778,-20.952596,13.632,0.021,15.104,0.046,14.391,0.03,13.006,0.006,12.135,0.033,TOI-277,19.077230281750000,-20.95220336281,15.4058,-115.333,-249.417,12.25,5.76684804066833E-04
2963195,19.114491,49.233281,12.293,0.017,13.785,0.008,13.068,0.008,11.7,0.019,10.962,0.038,TOI-1467,19.113929453060000,49.2337803305,26.6547,108.377,-149.145,-25.42,6.19502496158452E-04
16923122,19.304484,9.50131,14.175,0.067,15.639,0.112,14.989,0.096,13.569,0.037,12.642,0.022,K2-151,19.30453107487,9.501390922060000,14.4246,55.489,-28.942,-47.3742,9.32954424084014E-05
16925477,19.441698,11.368549,16.22,0.044,17.718,0.194,17.075,0.042,15.731,0.042,14.833,0.07,K2-387,19.44181898981,11.36857662773,3.6861,2.093,-19.764,0.0,1.21790925579491E-04
16889746,19.449375,6.868858,13.675,0.027,14.44,0.04,14.01,0.028,13.457,0.017,13.243,0.118,K2-113,19.4492941464,6.868901780750000,1.5734,20.321,-12.737,-40.7727,9.14360530346611E-05
16884266,19.550555,2.702787,11.041,0.048,11.558,0.033,11.255,0.033,10.921,0.053,10.824,0.049,WASP-118,19.550575060550000,2.70284808236,2.5854,2.554,-14.713,5.692,6.42851889345999E-05
16889740,19.610073,6.816817,13.946,0.042,15.072,0.083,14.521,0.04,13.451,0.031,13.098,0.059,K2-295,19.60990322342,6.81687869965,4.2503,54.999,-35.07,-16.2281,1.79512782888177E-04
36014329,20.166265,-86.97996,11.412,0.006,11.99,0.0,11.71,0.023,11.267,0.026,11.111,0.033,TOI-2236,20.166311126440000,-86.97993120915,2.8615,-3.653,-7.86,46.79,2.88932325519396E-05
4544566,20.214708,66.072214,12.413,0.046,13.381,0.026,12.859,0.034,12.039,0.041,11.767,0.03,TOI-4010,20.21441089636080,66.07228939344470,5.6646,38.484,-20.556,4.58,1.4214274545319E-04
4544566,20.214708,66.072214,12.413,0.046,13.381,0.026,12.859,0.034,12.039,0.041,11.767,0.03,TOI-4010,20.21441089636080,66.07228939344470,5.6646,38.484,-20.556,4.58,1.4214274545319E-04
4544566,20.214708,66.072214,12.413,0.046,13.381,0.026,12.859,0.034,12.039,0.041,11.767,0.03,TOI-4010,20.21441089636080,66.07228939344470,5.6646,38.484,-20.556,4.58,1.4214274545319E-04
37313382,20.43863,-46.714653,11.403,0.026,12.89,0.014,12.159,0.022,10.857,0.042,,,GJ 3090,20.43912570994,-46.71437915945,44.5348,-111.089,-79.954,16.35,4.36467690718252E-04
16799390,20.49955,0.751062,,,,,17.057,0.0,15.639,0.0,14.267,0.008,K2-384,20.49939622115,0.75122555071,12.2174,103.139,-59.325,0.0,2.24483196037498E-04
16799390,20.49955,0.751062,,,,,17.057,0.0,15.639,0.0,14.267,0.008,K2-384,20.49939622115,0.75122555071,12.2174,103.139,-59.325,0.0,2.24483196037498E-04
16799390,20.49955,0.751062,,,,,17.057,0.0,15.639,0.0,14.267,0.008,K2-384,20.49939622115,0.75122555071,12.2174,103.139,-59.325,0.0,2.24483196037498E-04
16799390,20.49955,0.751062,,,,,17.057,0.0,15.639,0.0,14.267,0.008,K2-384,20.49939622115,0.75122555071,12.2174,103.139,-59.325,0.0,2.24483196037498E-04
16799390,20.49955,0.751062,,,,,17.057,0.0,15.639,0.0,14.267,0.008,K2-384,20.49939622115,0.75122555071,12.2174,103.139,-59.325,0.0,2.24483196037498E-04
16797691,20.778999,0.889046,12.502,0.014,13.227,0.043,12.831,0.038,12.268,0.04,12.116,0.087,K2-208,20.77909469886,0.8891783039600000,3.8358,-26.433,-39.656,9.8361,1.63280140999251E-04
16621267,20.922561,-8.701688,11.736,0.023,13.075,0.047,12.48,0.041,11.217,0.034,10.675,0.026,TOI-2411,20.92297036944,-8.7013836314,16.8113,-117.921,-95.403,-13.57,5.06347667503332E-04
2130641,21.065154,32.810702,13.44,0.042,14.261,0.067,13.839,0.05,13.194,0.032,12.998,0.042,HAT-P-51,21.06517244598,32.81077227123,2.2499,-9.242,-16.771,-27.25,7.19610661133233E-05
16875622,21.106158,1.704897,13.113,0.091,14.05,0.041,13.589,0.055,12.828,0.092,12.587,0.024,K2-211,21.105948919890000,1.70495428332,3.576,48.694,-10.262,-13.57,2.16696043883159E-04
2004294,21.18617,21.513064,12.0,0.031,12.787,0.011,12.346,0.026,11.761,0.023,11.557,0.021,TOI-4515,21.18619761903,21.51304891974,5.1597,-4.285,3.462,13.27,2.9793343704435E-05
2169737,21.871033,38.968109,13.655,0.027,14.478,0.134,14.026,0.057,13.489,0.042,13.347,0.063,HAT-P-53,21.871101503620000,38.96812724483,1.4489,-0.051,-3.141,-18.84,5.62995475585117E-05
4645214,21.921321,72.296539,12.989,0.081,14.353,0.146,13.771,0.053,12.501,0.026,11.407,0.058,TOI-1695,21.92072026551,72.29644065428,22.2257,71.628,40.45,-60.38,2.07468570715471E-04
36520943,22.445736,-60.739935,12.057,0.005,12.746,0.015,12.363,0.031,11.897,0.018,11.738,0.019,TIC 237913194,22.44565208557,-60.73995458868000,3.2485,18.124,10.445,29.89,4.5452885086536E-05
4406654,23.506526,65.51418,15.648,0.105,17.241,0.464,16.282,0.112,14.979,0.054,13.408,0.071,TOI-2120,23.50413573791130,65.51491532806610,31.0721,306.045,-215.453,0.0,0.0012337507256887600
36464135,23.59367,-66.676236,10.892,0.016,11.701,0.025,11.268,0.019,10.662,0.017,10.458,0.041,TOI-125,23.5947254645,-66.67581974494,9.0623,-119.55,-123.03,11.78,5.89830608388387E-04
36464135,23.59367,-66.676236,10.892,0.016,11.701,0.025,11.268,0.019,10.662,0.017,10.458,0.041,TOI-125,23.5947254645,-66.67581974494,9.0623,-119.55,-123.03,11.78,5.89830608388387E-04
36464135,23.59367,-66.676236,10.892,0.016,11.701,0.025,11.268,0.019,10.662,0.017,10.458,0.041,TOI-125,23.5947254645,-66.67581974494,9.0623,-119.55,-123.03,11.78,5.89830608388387E-04
37264697,24.167915,-50.659294,12.047,0.01,12.954,0.014,12.482,0.01,11.799,0.008,11.547,0.027,WASP-105,24.16813268116,-50.6592059036,4.6026,-38.795,-23.907,25.26,1.63717914127828E-04
37364806,24.354376,-45.677828,9.435,0.0,9.854,0.259,10.296,0.0,,,9.264,0.0,WASP-18,24.354305332790000,-45.677881865960000,8.1443,25.404,20.479,4.09,7.30711512665569E-05
37249609,24.604877,-55.772012,10.581,0.039,11.245,0.007,10.897,0.097,10.435,0.106,10.272,0.04,WASP-97,24.604402313110000,-55.77209044324,6.6325,96.24,20.869,7.25,2.78289525928491E-04
37801241,26.209335,-18.401275,10.066,0.029,10.739,0.013,10.383,0.022,10.018,0.0,,,HIP 8152,26.209648880380000,-18.400907408180000,9.8339,-87.185,-110.783,41.26,4.73104061959113E-04
37801241,26.209335,-18.401275,10.066,0.029,10.739,0.013,10.383,0.022,10.018,0.0,,,HIP 8152,26.209648880380000,-18.400907408180000,9.8339,-87.185,-110.783,41.26,4.73104061959113E-04
4926391,26.3389,77.790124,11.401,0.036,12.174,0.087,11.785,0.064,11.213,0.068,10.948,0.055,TOI-2152,26.338410856410000,77.79017404126,3.1166,27.534,-11.833,-4.24,1.1491782448039E-04
16745925,26.632844,2.700422,,,10.031,0.016,10.065,0.0,,,,,WASP-76,26.632739973940000,2.7005639071000000,5.2899,45.531,-40.593,-1.152,1.75883553809131E-04
16746138,26.793246,3.132969,12.903,0.031,13.551,0.038,13.174,0.023,12.742,0.041,12.568,0.112,WASP-181,26.79324806693,3.13302757088,2.3215,-5.276,-22.087,-11.21,5.86072301198508E-05
2502479,28.282485,52.053918,9.523,0.0,10.184,0.107,9.758,0.0,9.5,0.0,9.316,0.0,HAT-P-60,28.282388569100000,52.05389451037000,4.3795,26.181,6.13,6.79,6.37803184938523E-05
37521880,28.715583,-29.421735,12.216,0.018,13.092,0.043,12.61,0.0,12.008,0.0,11.805,0.0,TOI-849,28.71543350356,-29.42179677633,4.4347,73.27,20.486,10.15,1.44126280649199E-04
37521881,28.715633,-29.421735,12.252,0.008,13.076,0.006,12.63,0.008,12.018,0.028,11.859,0.031,TOI-849,28.71543350356,-29.42179677633,4.4347,73.27,20.486,10.15,1.84421335015421E-04
16727399,29.263445,0.758819,10.699,0.04,11.306,0.052,10.946,0.028,10.549,0.037,10.449,0.064,WASP-71,29.263349783770000,0.7588541813600000,2.8158,23.418,-6.844,7.69,1.01500090446753E-04
319829,30.904846,21.281218,,,,,,,,,,,HIP 9618,30.904272069850000,21.280864617630000,14.8601,158.857,107.476,-15.933,6.41002658157595E-04
319829,30.904846,21.281218,,,,,,,,,,,HIP 9618,30.904272069850000,21.280864617630000,14.8601,158.857,107.476,-15.933,6.41002658157595E-04
2458322,31.042777,46.687888,11.197,0.05,11.744,0.016,11.447,0.023,11.091,0.04,10.965,0.047,HAT-P-32,31.04282265607000,46.687836754190000,3.4938,-9.763,3.351,-23.299,6.00583119627414E-05
36054040,31.69048,-81.247385,12.291,0.006,13.094,0.008,12.653,0.013,12.032,0.039,11.815,0.043,TOI-2328,31.68984119921,-81.24736816804,4.3202,31.87,-1.815,-0.84,9.86519839524475E-05
37793560,31.909207,-20.661845,12.563,0.047,13.533,0.04,13.03,0.026,12.255,0.021,12.039,0.014,WASP-53,31.909206067790000,-20.66187735943,4.9846,-9.144,7.989,-4.88,3.23711836216702E-05
37513515,32.53442,-31.070481,8.923,0.092,9.712,0.036,9.342,0.132,8.705,0.145,8.375,0.044,TOI-262,32.53348086696000,-31.069869713480000,22.6535,239.956,-175.921,32.65,0.0010103129994534800
16751347,32.782023,2.418152,11.587,0.02,12.555,0.032,12.058,0.032,11.257,0.027,11.044,0.031,WASP-156,32.78176518340000,2.41802179069,8.2073,74.217,39.93,9.3,2.88626995425487E-04
2492851,33.130829,51.778575,11.838,0.0,12.552,0.0,12.213,0.0,11.606,0.0,11.526,0.058,HAT-P-29,33.13116143934,51.77876770795,3.1358,-9.972,1.79,-21.11,2.81852494580284E-04
37392515,33.154028,-35.390906,11.296,0.008,12.004,0.022,11.605,0.016,11.123,0.023,10.968,0.018,TOI-2421,33.15386762808,-35.39090229136000,3.0818,29.004,-3.689,8.08,1.30790946888061E-04
344674,35.213855,23.520164,13.947,0.018,15.554,0.006,14.716,0.06,13.386,0.026,12.097,0.03,TOI-5319,35.213315,23.520828,0.0,0.0,0.0,0.0,8.28284399546672E-04
16673043,35.21575,-1.826043,12.392,0.038,12.971,0.035,12.638,0.023,12.235,0.032,12.157,0.02,WASP-116,35.21572345248290,-1.826049453366390,1.9009,8.687,1.75,-9.22,2.73075261886684E-05
2178764,35.383428,32.246091,12.514,0.015,13.34,0.023,12.891,0.006,12.272,0.012,12.038,0.006,HAT-P-38,35.3832514739,32.24613703865,3.9747,47.671,-21.594,-19.85,1.56236598870101E-04
36467753,36.156047,-65.000151,15.159,0.021,16.631,0.136,15.886,0.039,14.568,0.02,13.719,0.031,TOI-2384,36.156051998286700,-64.99996894780080,5.3219,9.257,-52.662,17.98,1.8206445370009E-04
2202118,36.712511,37.550426,,,,,,,,,,,WASP-33,36.712742757540000,37.55048235612000,8.2238,-0.977,-8.895,-2.7,1.9218970021552E-04
36615240,36.77578,-50.284451,10.147,0.045,10.691,0.018,10.436,0.132,10.055,0.074,9.908,0.0,WASP-117,36.77540656946,-50.28453077773000,6.3409,60.058,24.643,-16.02,2.51596369970997E-04
37623523,36.867923,-27.63593,9.096,0.017,10.009,0.09,9.852,0.493,8.847,0.016,8.655,0.054,HD 15337,36.86824219719000,-27.635204654340000,22.2922,-73.581,-211.935,-3.882,7.78519038834318E-04
37623523,36.867923,-27.63593,9.096,0.017,10.009,0.09,9.852,0.493,8.847,0.016,8.655,0.054,HD 15337,36.86824219719000,-27.635204654340000,22.2922,-73.581,-211.935,-3.882,7.78519038834318E-04
37891497,37.155474,-7.060768,10.097,0.02,10.831,0.041,10.47,0.038,,,9.654,0.0,WASP-77 A,37.1551156952,-7.060660123910000,9.4629,93.708,-1.717,0.0,3.71590873482969E-04
36054444,37.196507,-80.899168,13.95,0.022,15.513,0.085,14.697,0.039,13.336,0.033,12.014,0.065,TOI-1224,37.19348173985,-80.89922226762,26.8266,159.965,27.171,15.6,4.8157865537284E-04
36054444,37.196507,-80.899168,13.95,0.022,15.513,0.085,14.697,0.039,13.336,0.033,12.014,0.065,TOI-1224,37.19348173985,-80.89922226762,26.8266,159.965,27.171,15.6,4.8157865537284E-04
36123969,38.120486,-78.023709,10.257,0.066,11.015,0.014,10.575,0.042,10.016,0.0,,,TOI-1062,38.118726702020000,-78.02381473138,12.1436,108.018,30.639,-4.52,3.80067773771056E-04
37884401,38.271364,-10.352113,9.856,0.138,10.729,0.024,10.286,0.066,9.412,0.019,9.148,0.014,HD 15906,38.272010271300000,-10.35178093923,21.8635,-172.917,-92.218,-3.697,7.1724786168879E-04
37884401,38.271364,-10.352113,9.856,0.138,10.729,0.024,10.286,0.066,9.412,0.019,9.148,0.014,HD 15906,38.272010271300000,-10.35178093923,21.8635,-172.917,-92.218,-3.697,7.1724786168879E-04
2286590,38.361541,41.013429,10.685,0.033,11.344,0.075,11.02,0.112,10.512,0.064,10.409,0.04,TOI-1601,38.3614470697,41.013436068700000,2.986,21.354,-0.93,-7.8,7.1227270180153E-05
3759410,38.369004,56.025593,12.272,0.046,12.74,0.043,12.435,0.069,12.141,0.037,12.066,0.033,GPX-1,38.36919069765,56.02570796712280,1.4781,-3.371,0.001,-8.47,1.55249263688787E-04
37877095,38.47065,-10.657356,11.577,0.011,12.277,0.021,11.899,0.017,11.428,0.031,11.289,0.0,TIC 4672985,38.47048896377,-10.65726234022,3.9593,43.196,-27.951,33.14,1.83896452714724E-04
36614006,39.897652,-50.00816,,,10.009,0.006,,,,,,,WASP-99,39.89768080557,-50.00802199211,6.2438,-1.77,-39.806,25.15,1.39244028632953E-04
16696714,40.179699,1.199523,,,10.714,0.057,10.469,0.057,,,,,TOI-2443,40.17863810646170,1.1986778661416700,41.8223,283.915,231.745,72.941,0.0013561907876973900
37616688,41.040092,-30.169068,10.942,0.022,11.455,0.02,11.236,0.125,10.827,0.03,10.735,0.062,WASP-72,41.040040009760000,-30.16904546173,2.3889,7.614,-7.673,37.36,5.02821416078459E-05
16688112,41.639145,-0.464098,11.858,0.089,12.321,0.054,12.065,0.018,11.689,0.006,12.068,0.614,WASP-138,41.63911121556,-0.4639761519900000,2.4416,11.284,-34.629,0.0,1.26444656119393E-04
36558530,42.291554,-58.024704,11.482,0.026,11.856,0.011,11.608,0.0,11.3,0.0,11.245,0.015,TOI-558,42.2915002936,-58.02469900098,2.4606,1.127,3.759,30.77,2.88764186411865E-05
4766622,42.436172,71.753111,,,,,,,,,,,HD 17156,42.43536293106,71.75323034333,12.9142,90.848,-33.013,-3.384,2.80032504998781E-04
455602,42.721725,29.02226,14.115,0.052,15.104,0.09,14.549,0.087,13.745,0.046,13.607,0.443,HAT-P-52,42.72166832846000,29.02236774966,2.7394,14.807,-27.535,61.89,1.18598992979261E-04
37614047,42.984762,-30.814175,7.383,0.733,7.668,0.727,7.99,0.935,7.292,0.69,6.511,0.329,HR 858,42.98435910853,-30.814517311720000,31.5418,123.435,105.996,10.07,4.86728211130469E-04
37614047,42.984762,-30.814175,7.383,0.733,7.668,0.727,7.99,0.935,7.292,0.69,6.511,0.329,HR 858,42.98435910853,-30.814517311720000,31.5418,123.435,105.996,10.07,4.86728211130469E-04
37614047,42.984762,-30.814175,7.383,0.733,7.668,0.727,7.99,0.935,7.292,0.69,6.511,0.329,HR 858,42.98435910853,-30.814517311720000,31.5418,123.435,105.996,10.07,4.86728211130469E-04
16686839,43.316037,0.052456,15.692,0.032,17.206,0.049,16.347,0.016,15.004,0.022,13.633,0.055,TOI-2445,43.31590764599040,0.05243862413777780,20.3613,57.557,-23.693,25.4004,1.3051577054904E-04
4725858,43.434806,69.101373,,,10.318,0.0,,,,,,,TOI-1736,43.435022269870000,69.10140733854,11.3435,-46.468,-14.49,-25.34,8.44438320944606E-05
37847073,43.688139,-10.89802,11.731,0.029,12.502,0.025,12.053,0.014,11.549,0.134,11.311,0.03,WASP-50,43.68805906266,-10.8980625624,5.4865,3.383,8.913,25.24,8.92923867368326E-05
37576864,43.884527,-34.977886,11.332,0.02,12.4,0.019,11.888,0.009,10.959,0.04,10.656,0.054,TOI-2345,43.88373001726000,-34.977525198150000,12.2967,202.481,-104.354,58.27,7.46071959199076E-04
37576864,43.884527,-34.977886,11.332,0.02,12.4,0.019,11.888,0.009,10.959,0.04,10.656,0.054,TOI-2345,43.88373001726000,-34.977525198150000,12.2967,202.481,-104.354,58.27,7.46071959199076E-04
36560833,44.26197,-56.191902,,,10.015,0.004,10.2,0.05,,,,,HD 18599,44.26229820141,-56.19208705175000,25.8847,-36.661,50.558,-0.48,2.59985439163778E-04
4720677,45.401018,69.229921,10.448,0.1,11.543,0.299,11.193,0.239,10.137,0.038,10.016,0.0,TOI-1648,45.40098275952,69.22990015803,14.3348,16.187,5.43,-32.01,2.43014655657669E-05
5002030,45.955268,83.58747,10.128,0.041,10.861,0.069,10.669,0.025,10.053,0.022,,,TOI-1669,45.9529446196,83.5875762543,8.9484,91.55,-34.591,-16.88,2.8039926598434E-04
3482300,46.060886,43.557685,9.938,0.128,10.679,0.033,10.4,0.144,9.599,0.0,9.461,0.0,TOI-6041,46.0606077528,43.55795173298,13.7633,71.64,-66.176,7.54,3.34372807429254E-04
1500146,46.780378,40.147316,14.67,0.063,16.142,0.093,15.426,0.089,14.067,0.11,13.363,0.123,TOI-6303,46.780464066849600,40.14732619555920,6.5873,33.035,-35.352,4.71,6.65739053335728E-05
37598500,46.818648,-31.162936,11.107,0.016,11.708,0.034,11.36,0.044,10.976,0.014,10.852,0.047,TOI-559,46.81873161120000,-31.16269452974,4.2939,-22.983,-69.795,-13.77,2.51846649285676E-04
428292,47.368884,30.673438,11.871,0.03,12.834,0.04,12.361,0.095,11.532,0.029,11.219,0.077,WASP-11,47.3689306623,30.67357305371,7.6997,3.334,-44.433,4.854,1.40890802336896E-04
37574044,47.384222,-34.198406,11.297,0.017,12.042,0.024,11.631,0.015,11.077,0.022,10.928,0.034,TOI-5678,47.384215887770000,-34.19809712032,6.0987,-5.509,-89.117,0.47,3.08921048007112E-04
36163002,47.728364,-73.532045,13.245,0.024,14.156,0.028,13.684,0.016,12.95,0.047,12.739,0.043,TOI-3261,47.727760165420400,-73.53212064439700,3.3278,50.305,34.538,-2.125,1.87143355426413E-04
377173,48.435438,25.197387,13.127,0.039,14.094,0.037,13.573,0.024,12.786,0.037,12.501,0.045,HAT-P-25,48.43540885216,25.197413706430000,3.3128,13.49,-13.684,-11.82,3.75344909703501E-05
83607,49.178015,15.656515,8.738,0.026,9.466,0.017,9.057,0.017,8.573,0.029,8.432,0.022,HD 20329,49.17762414838,15.65722570946,15.6585,111.774,-202.41,-71.629,8.04205576526168E-04
37066172,49.562192,-41.302058,12.476,0.01,13.33,0.016,12.882,0.029,12.203,0.01,12.006,0.045,WASP-139,49.56226478046,-41.30212831684,4.6984,-15.996,24.353,-11.8,8.90723223132143E-05
37053959,49.746566,-46.457969,14.52,0.029,15.966,0.052,15.251,0.037,14.016,0.079,12.942,0.04,TOI-2407,49.74647703183540,-46.457601810813600,10.8453,10.868,-98.287,49.57,3.72269071475629E-04
1519874,50.131887,42.606978,11.015,0.092,11.664,0.055,11.265,0.094,10.812,0.106,10.598,0.088,TOI-6109,50.131762485780000,42.60707960286,6.7335,27.015,-28.612,2.71,1.36827640702499E-04
1519874,50.131887,42.606978,11.015,0.092,11.664,0.055,11.265,0.094,10.812,0.106,10.598,0.088,TOI-6109,50.131762485780000,42.60707960286,6.7335,27.015,-28.612,2.71,1.36827640702499E-04
400715,50.275184,25.297296,12.055,0.067,12.931,0.039,12.497,0.049,11.79,0.052,11.544,0.054,TOI-3682,50.27506129055,25.297345725240000,2.5213,34.818,-18.553,36.7,1.21575943707692E-04
185388,50.510277,17.239363,10.88,0.021,11.832,0.032,11.339,0.045,10.557,0.028,10.222,0.067,TOI-5076,50.50965571974,17.23996721536,12.0845,168.778,-176.012,70.28,8.46854234977032E-04
36166036,51.228565,-73.957639,12.988,0.01,13.902,0.028,13.392,0.016,12.691,0.03,12.438,0.025,TOI-2202,51.22859068558540,-73.95757312152,4.2257,-10.852,6.352,0.95,6.62597781352109E-05
186400,51.552951,18.635513,13.167,0.263,13.814,0.017,13.375,0.018,12.732,0.032,12.553,0.011,K2-86,51.552797407775,18.635612066387200,3.9146,67.746,-9.345,121.372,1.76056448187352E-04
37056015,51.640238,-43.613654,9.226,0.0,9.806,0.0,9.823,0.524,9.043,0.0,,,HD 21520,51.64035831267000,-43.61356632963,12.5896,-2.25,-22.903,-16.46,1.23587144401672E-04
